time,open,high,low,close,ATR,EMA,EMA,MA,MA,Hiden bar color (Open),Hiden bar color (High,Hiden bar color (Low),Hiden bar color (Close),Volume,Volume MA,Previous Cumulative Volume,Previous Day&#039;s Volume,Cumulative Volume,Previous Cumulative Volume Line,Cumulative Volume Ratio
2020-01-03T16:30:00Z,6.74,6.74,6.73,6.74,0.013574149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,1943.9,NaN,49230,49520,NaN,NaN
2020-01-03T16:45:00Z,6.74,6.74,6.74,6.74,0.012604567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1917,NaN,49230,49530,NaN,NaN
2020-01-03T17:15:00Z,6.73,6.73,6.73,6.73,0.012418526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885,1929.6,NaN,49230,50415,NaN,NaN
2020-01-03T17:30:00Z,6.73,6.73,6.73,6.73,0.011531489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,685,1942.9,NaN,49230,51100,NaN,NaN
2020-01-03T17:45:00Z,6.73,6.74,6.72,6.74,0.012136382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,590,1901,NaN,49230,51690,NaN,NaN
2020-01-03T18:00:00Z,6.73,6.73,6.73,6.73,0.011983784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750,1902.6,NaN,49230,52440,NaN,NaN
2020-01-03T18:15:00Z,6.73,6.73,6.73,6.73,0.011127799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125,1887.2,NaN,49230,52565,NaN,NaN
2020-01-03T18:30:00Z,6.74,6.74,6.74,6.74,0.011047242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,805,1841.9,NaN,49230,53370,NaN,NaN
2020-01-03T18:45:00Z,6.74,6.74,6.73,6.74,0.010972439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,875,1765.3,NaN,49230,54245,NaN,NaN
2020-01-03T19:30:00Z,6.75,6.75,6.75,6.75,0.010902979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3080,1789.5,NaN,49230,57325,NaN,NaN
2020-01-03T19:45:00Z,6.76,6.77,6.76,6.76,0.011552766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,770,1712.1,NaN,49230,58095,NaN,NaN
2020-01-03T20:00:00Z,6.76,6.76,6.76,6.76,0.010727569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,960,1678.9,NaN,49230,59055,NaN,NaN
2020-01-03T20:15:00Z,6.75,6.76,6.75,6.76,0.010675599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,385,1684.2,NaN,49230,59440,NaN,NaN
2020-01-03T20:30:00Z,6.77,6.78,6.76,6.78,0.011341628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,1699.4,NaN,49230,60640,NaN,NaN
2020-01-03T20:45:00Z,6.77,6.79,6.77,6.79,0.011960083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1025,1707.8,NaN,49230,61665,NaN,NaN
2020-01-06T12:00:00Z,6.78,6.78,6.77,6.78,0.012534363,6.811117163,6.803831038,NaN,NaN,NaN,NaN,NaN,NaN,735,1702.5,NaN,61665,735,NaN,NaN
2020-01-06T12:15:00Z,6.77,6.77,6.77,6.77,0.012353337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,955,1706.3,NaN,61665,1690,NaN,NaN
2020-01-06T12:30:00Z,6.76,6.76,6.76,6.76,0.012185242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1335,1730.8,NaN,61665,3025,NaN,NaN
2020-01-06T12:45:00Z,6.76,6.77,6.76,6.77,0.012029153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,1719.9,NaN,61665,3295,NaN,NaN
2020-01-06T13:00:00Z,6.77,6.78,6.77,6.77,0.011884213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1370,1719,NaN,61665,4665,NaN,NaN
2020-01-06T13:15:00Z,6.77,6.78,6.77,6.78,0.011749627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,1720.2,NaN,61665,5065,NaN,NaN
2020-01-06T13:30:00Z,6.78,6.8,6.78,6.79,0.012338939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,560,1704.2,NaN,61665,5625,NaN,NaN
2020-01-06T13:45:00Z,6.79,6.8,6.79,6.79,0.012171872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2110,1729.8,NaN,61665,7735,NaN,NaN
2020-01-06T14:00:00Z,6.78,6.82,6.78,6.81,0.014159595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2105,1737.2,NaN,61665,9840,NaN,NaN
2020-01-06T14:15:00Z,6.81,6.81,6.8,6.81,0.013862481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1722.2,NaN,61665,10425,NaN,NaN
2020-01-06T14:30:00Z,6.8,6.8,6.79,6.79,0.014300876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1990,1747.3,NaN,61665,12415,NaN,NaN
2020-01-06T14:45:00Z,6.8,6.8,6.8,6.8,0.01399367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1705.7,NaN,61665,13000,NaN,NaN
2020-01-06T15:00:00Z,6.8,6.8,6.79,6.79,0.013708408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,120,1555.2,NaN,61665,13120,NaN,NaN
2020-01-06T15:15:00Z,6.79,6.79,6.79,6.79,0.012729236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380,1542.5,NaN,61665,13500,NaN,NaN
2020-01-06T15:30:00Z,6.79,6.79,6.79,6.79,0.011820005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,1531.4,NaN,61665,13530,NaN,NaN
2020-01-06T15:45:00Z,6.79,6.79,6.79,6.79,0.010975719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,235,1518.7,NaN,61665,13765,NaN,NaN
2020-01-06T16:00:00Z,6.78,6.78,6.78,6.78,0.010906025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,1508.8,NaN,61665,13775,NaN,NaN
2020-01-06T16:15:00Z,6.78,6.79,6.78,6.79,0.010841309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1130,1500.4,NaN,61665,14905,NaN,NaN
2020-01-06T16:30:00Z,6.79,6.79,6.79,6.79,0.010066929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420,1474.4,NaN,61665,15325,NaN,NaN
2020-01-06T16:45:00Z,6.79,6.79,6.79,6.79,0.009347863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,1457.7,NaN,61665,15425,NaN,NaN
2020-01-06T17:00:00Z,6.79,6.79,6.79,6.79,0.008680159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,205,1413.8,NaN,61665,15630,NaN,NaN
2020-01-06T17:15:00Z,6.78,6.78,6.78,6.78,0.008774433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435,1404.6,NaN,61665,16065,NaN,NaN
2020-01-06T17:30:00Z,6.78,6.78,6.78,6.78,0.008147688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1990,1433.3,NaN,61665,18055,NaN,NaN
2020-01-06T18:00:00Z,6.78,6.78,6.77,6.77,0.008279996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1180,1426.8,NaN,61665,19235,NaN,NaN
2020-01-06T18:15:00Z,6.78,6.78,6.77,6.77,0.008402853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,245,1376.9,NaN,61665,19480,NaN,NaN
2020-01-06T18:30:00Z,6.77,6.77,6.77,6.77,0.007802649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185,1356.9,NaN,61665,19665,NaN,NaN
2020-01-06T18:45:00Z,6.78,6.78,6.77,6.78,0.007959603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,785,1217,NaN,61665,20450,NaN,NaN
2020-01-06T19:30:00Z,6.79,6.79,6.79,6.79,0.008105346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4140,1096.2,NaN,61665,24590,NaN,NaN
2020-01-06T19:45:00Z,6.8,6.81,6.8,6.8,0.008954964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1910,1036.1,NaN,61665,26500,NaN,NaN
2020-01-06T20:00:00Z,6.81,6.81,6.81,6.81,0.009029609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1520,974,NaN,61665,28020,NaN,NaN
2020-01-06T20:15:00Z,6.82,6.82,6.81,6.82,0.009098923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2755,958.3,NaN,61665,30775,NaN,NaN
2020-01-06T20:30:00Z,6.82,6.83,6.82,6.82,0.009163286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310,952.4,NaN,61665,31085,NaN,NaN
2020-01-06T20:45:00Z,6.82,6.83,6.82,6.82,0.009223051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110,918.2,NaN,61665,31195,NaN,NaN
2020-01-07T12:00:00Z,6.8,6.82,6.79,6.79,0.010707119,6.807277679,6.802573671,NaN,NaN,NaN,NaN,NaN,NaN,2135,913.1,NaN,31195,2135,NaN,NaN
2020-01-07T12:15:00Z,6.8,6.8,6.8,6.8,0.01065661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130,913.2,NaN,31195,2265,NaN,NaN
2020-01-07T12:30:00Z,6.82,6.82,6.82,6.82,0.011323995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,195,916,NaN,31195,2460,NaN,NaN
2020-01-07T12:45:00Z,6.83,6.85,6.82,6.84,0.012657996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,845,932.7,NaN,31195,3305,NaN,NaN
2020-01-07T13:00:00Z,6.85,6.89,6.85,6.87,0.015325282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3485,984.7,NaN,31195,6790,NaN,NaN
2020-01-07T13:15:00Z,6.87,6.87,6.86,6.86,0.014944904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,445,979.9,NaN,31195,7235,NaN,NaN
2020-01-07T13:30:00Z,6.86,6.87,6.85,6.85,0.015305983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,590,979.9,NaN,31195,7825,NaN,NaN
2020-01-07T13:45:00Z,6.86,6.86,6.85,6.85,0.014926984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1560,996.1,NaN,31195,9385,NaN,NaN
2020-01-07T14:00:00Z,6.85,6.86,6.83,6.84,0.016003628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700,1007.6,NaN,31195,10085,NaN,NaN
2020-01-07T14:15:00Z,6.84,6.84,6.84,6.84,0.014860512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,555,1002.6,NaN,31195,10640,NaN,NaN
2020-01-07T14:30:00Z,6.84,6.86,6.84,6.86,0.015227618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,805,1001.2,NaN,31195,11445,NaN,NaN
2020-01-07T14:45:00Z,6.85,6.86,6.85,6.86,0.014854217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,405,947.7,NaN,31195,11850,NaN,NaN
2020-01-07T15:00:00Z,6.86,6.86,6.84,6.84,0.015221773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195,956.2,NaN,31195,13045,NaN,NaN
2020-01-07T15:15:00Z,6.84,6.86,6.84,6.85,0.015563075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1190,960.8,NaN,31195,14235,NaN,NaN
2020-01-07T15:30:00Z,6.85,6.85,6.84,6.84,0.015165712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,825,969.6,NaN,31195,15060,NaN,NaN
2020-01-07T15:45:00Z,6.84,6.84,6.84,6.84,0.014082447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,230,950.2,NaN,31195,15290,NaN,NaN
2020-01-07T16:00:00Z,6.84,6.84,6.81,6.81,0.015219415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3050,990.7,NaN,31195,18340,NaN,NaN
2020-01-07T16:15:00Z,6.81,6.82,6.79,6.79,0.016275171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1520,1006.4,NaN,31195,19860,NaN,NaN
2020-01-07T16:30:00Z,6.8,6.81,6.8,6.8,0.01654123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,995.3,NaN,31195,20260,NaN,NaN
2020-01-07T16:45:00Z,6.8,6.8,6.79,6.79,0.016074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700,982.6,NaN,31195,20960,NaN,NaN
2020-01-07T17:00:00Z,6.79,6.81,6.78,6.78,0.017068714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,685,990.9,NaN,31195,21645,NaN,NaN
2020-01-07T17:15:00Z,6.78,6.79,6.78,6.78,0.016563806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880,981.1,NaN,31195,22525,NaN,NaN
2020-01-07T17:30:00Z,6.78,6.8,6.78,6.79,0.016809248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1210,997.3,NaN,31195,23735,NaN,NaN
2020-01-07T17:45:00Z,6.79,6.8,6.78,6.78,0.017037159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2005,1026.2,NaN,31195,25740,NaN,NaN
2020-01-07T18:00:00Z,6.78,6.79,6.77,6.78,0.017248791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4685,1077.7,NaN,31195,30425,NaN,NaN
2020-01-07T18:15:00Z,6.78,6.79,6.77,6.77,0.017445305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2185,1079.3,NaN,31195,32610,NaN,NaN
2020-01-07T18:30:00Z,6.77,6.78,6.77,6.78,0.016913498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,900,1085.6,NaN,31195,33510,NaN,NaN
2020-01-07T18:45:00Z,6.78,6.8,6.78,6.79,0.017133962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2940,1104.6,NaN,31195,36450,NaN,NaN
2020-01-07T19:30:00Z,6.79,6.79,6.79,6.79,0.015910108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4220,1177.3,NaN,31195,40670,NaN,NaN
2020-01-07T19:45:00Z,6.8,6.81,6.8,6.8,0.016202243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400,1202.9,NaN,31195,42070,NaN,NaN
2020-01-07T20:00:00Z,6.8,6.8,6.79,6.79,0.015759226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,735,1210,NaN,31195,42805,NaN,NaN
2020-01-07T20:15:00Z,6.79,6.79,6.79,6.79,0.014633567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3000,1269.4,NaN,31195,45805,NaN,NaN
2020-01-07T20:30:00Z,6.79,6.79,6.79,6.79,0.013588312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540,1275.5,NaN,31195,46345,NaN,NaN
2020-01-07T20:45:00Z,6.78,6.78,6.77,6.77,0.01404629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,515,1285.6,NaN,31195,46860,NaN,NaN
2020-01-08T12:00:00Z,6.78,6.79,6.77,6.78,0.014471555,6.804136283,6.80143061,NaN,NaN,NaN,NaN,NaN,NaN,890,1280.8,NaN,46860,890,NaN,NaN
2020-01-08T12:15:00Z,6.78,6.78,6.78,6.78,0.013437872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1900,1310.4,NaN,46860,2790,NaN,NaN
2020-01-08T12:30:00Z,6.78,6.79,6.77,6.78,0.013906596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1215,1332.7,NaN,46860,4005,NaN,NaN
2020-01-08T12:45:00Z,6.79,6.79,6.77,6.78,0.014341839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,975,1348.1,NaN,46860,4980,NaN,NaN
2020-01-08T13:00:00Z,6.79,6.79,6.76,6.77,0.015460279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1230,1364,NaN,46860,6210,NaN,NaN
2020-01-08T13:15:00Z,6.78,6.79,6.77,6.78,0.015784545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1900,1362.2,NaN,46860,8110,NaN,NaN
2020-01-08T13:30:00Z,6.78,6.79,6.78,6.78,0.015371363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,975,1358.1,NaN,46860,9085,NaN,NaN
2020-01-08T13:45:00Z,6.78,6.79,6.77,6.78,0.01570198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3730,1427.8,NaN,46860,12815,NaN,NaN
2020-01-08T14:00:00Z,6.78,6.78,6.78,6.78,0.01458041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,775,1439.6,NaN,46860,13590,NaN,NaN
2020-01-08T14:15:00Z,6.78,6.81,6.78,6.79,0.015681809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1630,1456.5,NaN,46860,15220,NaN,NaN
2020-01-08T14:30:00Z,6.79,6.8,6.79,6.79,0.015275966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335,1380.4,NaN,46860,15555,NaN,NaN
2020-01-08T14:45:00Z,6.79,6.79,6.78,6.78,0.014899111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615,1354.5,NaN,46860,16170,NaN,NaN
2020-01-08T15:00:00Z,6.78,6.78,6.78,6.78,0.013834889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1545,1355,NaN,46860,17715,NaN,NaN
2020-01-08T15:15:00Z,6.78,6.78,6.78,6.78,0.012846682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,1309.9,NaN,46860,18215,NaN,NaN
2020-01-08T15:30:00Z,6.78,6.78,6.78,6.78,0.011929062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380,1311.3,NaN,46860,18595,NaN,NaN
2020-01-08T15:45:00Z,6.78,6.78,6.78,6.78,0.011076986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1050,1330.1,NaN,46860,19645,NaN,NaN
2020-01-08T16:15:00Z,6.79,6.79,6.78,6.78,0.011000059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,165,1290.7,NaN,46860,19810,NaN,NaN
2020-01-08T16:30:00Z,6.78,6.78,6.76,6.76,0.011642912,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,895,1306,NaN,46860,20705,NaN,NaN
2020-01-08T16:45:00Z,6.76,6.76,6.75,6.75,0.011525561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4165,1385.4,NaN,46860,24870,NaN,NaN
2020-01-08T17:00:00Z,6.75,6.75,6.74,6.74,0.011416592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3930,1447.1,NaN,46860,28800,NaN,NaN
2020-01-08T17:15:00Z,6.74,6.74,6.73,6.73,0.011315407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300,1383.4,NaN,46860,29100,NaN,NaN
2020-01-08T17:30:00Z,6.73,6.73,6.73,6.73,0.010507164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,535,1385.2,NaN,46860,29635,NaN,NaN
2020-01-08T17:45:00Z,6.74,6.75,6.73,6.74,0.011185223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3060,1434.6,NaN,46860,32695,NaN,NaN
2020-01-08T18:00:00Z,6.74,6.75,6.74,6.74,0.011100565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1510,1433.6,NaN,46860,34205,NaN,NaN
2020-01-08T18:15:00Z,6.74,6.74,6.72,6.72,0.011736239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1431.3,NaN,46860,34790,NaN,NaN
2020-01-08T18:30:00Z,6.72,6.75,6.72,6.74,0.013040793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3430,1488.8,NaN,46860,38220,NaN,NaN
2020-01-08T18:45:00Z,6.75,6.76,6.74,6.75,0.013537879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4495,1562.6,NaN,46860,42715,NaN,NaN
2020-01-08T19:30:00Z,6.76,6.76,6.76,6.76,0.013285174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2080,1596.1,NaN,46860,44795,NaN,NaN
2020-01-08T19:45:00Z,6.77,6.77,6.76,6.76,0.013050518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2900,1630.2,NaN,46860,47695,NaN,NaN
2020-01-08T20:00:00Z,6.76,6.76,6.74,6.75,0.01354691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1270,1631.8,NaN,46860,48965,NaN,NaN
2020-01-08T20:15:00Z,6.75,6.76,6.75,6.76,0.013293559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1245,1640.2,NaN,46860,50210,NaN,NaN
2020-01-08T20:30:00Z,6.75,6.75,6.74,6.74,0.013772591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,925,1654.1,NaN,46860,51135,NaN,NaN
2020-01-08T20:45:00Z,6.75,6.77,6.74,6.77,0.014931691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2735,1647.8,NaN,46860,53870,NaN,NaN
2020-01-09T12:00:00Z,6.77,6.77,6.74,6.77,0.016007999,6.796111504,6.797664191,NaN,NaN,NaN,NaN,NaN,NaN,2680,1671,NaN,53870,2680,NaN,NaN
2020-01-09T12:15:00Z,6.78,6.78,6.76,6.76,0.016293142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1665,1696.3,NaN,53870,4345,NaN,NaN
2020-01-09T12:30:00Z,6.77,6.78,6.76,6.77,0.016557918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1525,1712.8,NaN,53870,5870,NaN,NaN
2020-01-09T12:45:00Z,6.77,6.78,6.77,6.78,0.016089495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3315,1765.4,NaN,53870,9185,NaN,NaN
2020-01-09T13:00:00Z,6.78,6.79,6.78,6.78,0.015654531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2460,1797,NaN,53870,11645,NaN,NaN
2020-01-09T13:15:00Z,6.78,6.79,6.78,6.79,0.015250636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2865,1830.1,NaN,53870,14510,NaN,NaN
2020-01-09T13:30:00Z,6.79,6.8,6.78,6.78,0.015589876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5050,1891,NaN,53870,19560,NaN,NaN
2020-01-09T13:45:00Z,6.77,6.78,6.77,6.78,0.015190599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965,1836.6,NaN,53870,21525,NaN,NaN
2020-01-09T14:00:00Z,6.78,6.81,6.78,6.8,0.016248414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9905,1991,NaN,53870,31430,NaN,NaN
2020-01-09T14:15:00Z,6.8,6.81,6.78,6.78,0.01723067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10865,2190.3,NaN,53870,42295,NaN,NaN
2020-01-09T14:30:00Z,6.78,6.78,6.76,6.76,0.017428479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4540,2222.3,NaN,53870,46835,NaN,NaN
2020-01-09T14:45:00Z,6.75,6.75,6.71,6.72,0.019755016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11040,2358.7,NaN,53870,57875,NaN,NaN
2020-01-09T15:00:00Z,6.72,6.72,6.69,6.71,0.020486801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9965,2530,NaN,53870,67840,NaN,NaN
2020-01-09T15:15:00Z,6.71,6.73,6.71,6.71,0.020452029,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10375,2722.8,NaN,53870,78215,NaN,NaN
2020-01-09T15:30:00Z,6.71,6.71,6.7,6.7,0.019705456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4950,2761.8,NaN,53870,83165,NaN,NaN
2020-01-09T15:45:00Z,6.7,6.7,6.7,6.7,0.018297923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,880,2768.6,NaN,53870,84045,NaN,NaN
2020-01-09T16:00:00Z,6.7,6.7,6.69,6.69,0.017705214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3355,2825.4,NaN,53870,87400,NaN,NaN
2020-01-09T16:15:00Z,6.69,6.69,6.69,6.69,0.016440556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,795,2823.5,NaN,53870,88195,NaN,NaN
2020-01-09T16:30:00Z,6.69,6.7,6.69,6.7,0.015980517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3540,2856.3,NaN,53870,91735,NaN,NaN
2020-01-09T16:45:00Z,6.71,6.71,6.69,6.71,0.016267623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1010,2852.2,NaN,53870,92745,NaN,NaN
2020-01-09T17:00:00Z,6.71,6.71,6.71,6.71,0.015105649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,2833.8,NaN,53870,92800,NaN,NaN
2020-01-09T17:15:00Z,6.72,6.74,6.72,6.73,0.016169532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1540,2840,NaN,53870,94340,NaN,NaN
2020-01-09T17:30:00Z,6.73,6.73,6.72,6.73,0.015728851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,840,2818.8,NaN,53870,95180,NaN,NaN
2020-01-09T17:45:00Z,6.73,6.74,6.73,6.74,0.015319647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2220,2843.7,NaN,53870,97400,NaN,NaN
2020-01-09T18:00:00Z,6.74,6.74,6.72,6.73,0.015653958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,820,2785.5,NaN,53870,98220,NaN,NaN
2020-01-09T18:15:00Z,6.73,6.74,6.73,6.73,0.015250104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1300,2796,NaN,53870,99520,NaN,NaN
2020-01-09T18:30:00Z,6.73,6.74,6.73,6.73,0.014875097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370,2770.8,NaN,53870,99890,NaN,NaN
2020-01-09T18:45:00Z,6.73,6.73,6.72,6.72,0.014526875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,735,2778.8,NaN,53870,100625,NaN,NaN
2020-01-09T19:30:00Z,6.73,6.73,6.73,6.73,0.014203527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2170,2809.9,NaN,53870,102795,NaN,NaN
2020-01-09T19:45:00Z,6.72,6.72,6.72,6.72,0.013903275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1505,2809.1,NaN,53870,104300,NaN,NaN
2020-01-09T20:00:00Z,6.72,6.72,6.71,6.72,0.01362447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2725,2853.6,NaN,53870,107025,NaN,NaN
2020-01-09T20:15:00Z,6.72,6.72,6.72,6.72,0.012651293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,2870,NaN,53870,108225,NaN,NaN
